"tau= 0.01","tau= 0.02","tau= 0.03","tau= 0.04","tau= 0.05","tau= 0.06","tau= 0.07","tau= 0.08","tau= 0.09","tau= 0.10","tau= 0.11","tau= 0.12","tau= 0.13","tau= 0.14","tau= 0.15","tau= 0.16","tau= 0.17","tau= 0.18","tau= 0.19","tau= 0.20","tau= 0.21","tau= 0.22","tau= 0.23","tau= 0.24","tau= 0.25","tau= 0.26","tau= 0.27","tau= 0.28","tau= 0.29","tau= 0.30","tau= 0.31","tau= 0.32","tau= 0.33","tau= 0.34","tau= 0.35","tau= 0.36","tau= 0.37","tau= 0.38","tau= 0.39","tau= 0.40","tau= 0.41","tau= 0.42","tau= 0.43","tau= 0.44","tau= 0.45","tau= 0.46","tau= 0.47","tau= 0.48","tau= 0.49","tau= 0.50","tau= 0.51","tau= 0.52","tau= 0.53","tau= 0.54","tau= 0.55","tau= 0.56","tau= 0.57","tau= 0.58","tau= 0.59","tau= 0.60","tau= 0.61","tau= 0.62","tau= 0.63","tau= 0.64","tau= 0.65","tau= 0.66","tau= 0.67","tau= 0.68","tau= 0.69","tau= 0.70","tau= 0.71","tau= 0.72","tau= 0.73","tau= 0.74","tau= 0.75","tau= 0.76","tau= 0.77","tau= 0.78","tau= 0.79","tau= 0.80","tau= 0.81","tau= 0.82","tau= 0.83","tau= 0.84","tau= 0.85","tau= 0.86","tau= 0.87","tau= 0.88","tau= 0.89","tau= 0.90","tau= 0.91","tau= 0.92","tau= 0.93","tau= 0.94","tau= 0.95","tau= 0.96","tau= 0.97","tau= 0.98","tau= 0.99"
"652",177.367203202274,179.924563163407,180.106452359919,184.042973228328,185.119653950126,185.164781306963,186.383640771943,187.186286608075,189.00981002597,189.278579993507,191.04639301099,191.330555555556,192.771779037668,193.164328766096,193.263684140695,193.937949412919,195.166493955095,196.658957883123,198.494214876033,198.511684717186,200.219740629774,201.052867487362,202.386843470468,203.113016130278,205.511961800499,206.478151260504,206.95618372741,208.05043741632,208.497391304348,209.034816683253,209.691296453692,210.566520046734,210.921001785785,211.327755746716,211.646964969451,212.519517046895,212.30786030236,212.846395092498,214.346864738748,214.266139042688,215.652676084481,216.072619047619,216.65895243561,217.704982403649,219.142589628381,219.288435889119,219.58078817734,220.918943118877,221.324430202846,222.830357516869,223.072681339662,223.791841277307,223.322674956686,223.203185372599,223.557494484468,223.945364715564,225.248861256182,226.085632004475,227.700385647338,227.932547635159,227.801649019499,228.046523423449,228.86268250242,228.932190355874,229.295863330004,229.3308930861,229.938495929976,230.862192189131,232.26789858186,233.11524765416,234.054655565921,234.761616764168,235.050087209304,236.108656715335,236.734845046886,237.169543514017,237.260048849381,237.402463841941,238.234736842105,241.68603502521,241.96095239963,243.450515783177,244.136031401527,244.857409040724,246.629363177955,248.601181635216,249.087112194038,248.929853217332,249.905173923491,252.175229179917,254.267661985837,255.174493215488,255.887204858982,255.955795545221,258.518259168983,260.177481742663,260.643006140649,267.549338654909,268.980847986119
"653",169.821056395921,172.336033228356,172.740338537088,176.614099010543,177.666155696062,177.805137486579,179.001047924411,179.807496794188,181.605293392191,181.885092335326,183.521157369113,183.876606697008,185.302925502243,185.839024639459,185.975208318033,186.761672197128,187.889631023835,189.257716127109,191.090302301545,191.222920916424,192.859320253152,193.666447947239,194.912965220776,195.635884199165,197.972075678691,198.947717307678,199.501245209862,200.500083900212,200.85527546563,201.331701874087,202.029107953981,202.915928119626,203.303824033506,203.768367720181,204.156285552989,205.029417255262,204.951585144838,205.569631720792,206.967484480261,206.934205845118,208.4,208.772162512508,209.322219048085,210.392603221706,211.825780864267,211.982630673152,212.308360515338,213.621440475068,214.037852929063,215.605001927203,215.85619803438,216.564427297349,216.178407091115,216.122973792771,216.491920963243,216.898365913162,218.206852386031,219.044251036579,220.560846111702,220.734068344958,220.631429806745,220.91913913625,221.647366401208,221.723856865755,222.158044441719,222.25058858396,222.858989507149,223.817842081344,225.024258903847,225.725959285204,226.647976834196,227.343372777389,227.656176012818,228.685646915898,229.258580960381,229.730921577898,229.871295744887,230.016317930882,230.933104068316,233.803425591363,234.047668416696,235.601139461507,236.290959076771,236.998351047403,238.620222889558,240.55307117136,240.911906838442,241.100544811521,242.130653080487,244.385261926277,246.567978566308,247.610071942538,248.227977585862,248.41683726067,251.112678575743,253.027370926984,253.681490299505,257.786399944073,260.272823168312
"654",166.315382045668,168.773882323831,169.258383674299,173.061203090802,174.084546609115,174.271542101064,175.441405429049,176.238740609296,178.008420651253,178.3098049637,179.876562774069,180.263782255439,181.661857190465,182.273611564686,182.429621846167,183.27155389374,184.339054944132,185.631919483264,187.448186313627,187.642421414451,189.220855301149,190.002385772365,191.192624044008,191.908117016987,194.192385418594,195.191928867256,195.766086775367,196.724185589341,197.040782764547,197.480380405153,198.195058679094,199.078704939431,199.480498693057,199.973040354504,200.394060066894,201.261361028565,201.25871439792,201.916703334012,203.274428509741,203.259673149977,204.741157711588,205.091028586197,205.620906332111,206.695874912577,208.114028308793,208.273461378302,208.611492732117,209.901496033186,210.318914649186,211.909901953914,212.15895879888,212.854442185109,212.514327153713,212.493800352331,212.866835949081,213.280371324583,214.584215950313,215.413256629564,216.882551299533,217.041668807503,216.951363569274,217.260703588691,217.946722230966,218.023788341282,218.494287554903,218.617346938309,219.21615374062,220.187834657776,221.3,221.966099735723,222.869696839048,223.552993980352,223.87105045822,224.877979186245,225.413965858892,225.901282703696,226.059590037281,226.202343693089,227.158463098612,229.768450789989,230.006198960628,231.5768268195,232.267651652882,232.963009370801,234.515869525874,236.414735247805,236.726979215211,237.0594222562,238.109517914413,240.336431184393,242.54146001324,243.637044247364,244.218603181475,244.47107095507,247.200702468576,249.234862142851,249.951099138317,252.949139825986,255.867177486785
"655",159.816875927252,162.106174755993,162.728399818994,166.316228208283,167.25724566004,167.545602753945,168.638385417695,169.40030018288,171.082978294606,171.461610620915,172.882066869301,173.327840716626,174.6374681972,175.40337741117,175.600703719073,176.549359015825,177.478352763617,178.596171287856,180.348522425799,180.672421349788,182.099535420301,182.811088794463,183.865548741493,184.554511038386,186.694250197773,187.768772719942,188.351998230151,189.239260015159,189.492535325666,189.858451656159,190.598626718487,191.458781419905,191.882137928658,192.428359448912,192.910706272119,193.753486459486,193.917668212243,194.651725477363,195.942952279788,195.961453709254,197.430980362485,197.741335947424,198.227542098081,199.295648731177,200.658026376732,200.819018588325,201.175900651893,202.398043507898,202.809850853818,204.429225339973,204.666351717272,205.323227893698,205.086636908237,205.14048956557,205.516223764099,205.938368700645,207.214970638617,208.010573938334,209.382376237623,209.53829787234,209.472843709284,209.823540762174,210.431146632917,210.509223356843,211.053579693488,211.240006046891,211.805262946859,212.789760949587,213.723087661761,214.387846124325,215.236760911468,215.88415818778,216.204756002027,217.149326626268,217.598207736382,218.109898816389,218.300672548766,218.434664417424,219.462298166197,221.599449035812,221.841504752688,223.415476190477,224.102960614072,224.764964555455,226.185163133638,227.983710022826,228.232007467511,228.801010429249,229.874134426091,232.005477700821,234.20863707692,235.383910961918,235.92891945053,236.316060658027,239.046374254264,241.29643069792,242.1,243.424692119573,247.025815640884
"656",159.811927436795,162.099136548895,162.705279022585,166.295393582351,167.235038802771,167.522138474973,168.614895404686,169.375819477866,171.060442632788,171.437996913671,172.859574468085,173.303790165707,174.611650928912,175.37745025858,175.574882693874,176.524334362587,177.454384769783,178.574161771864,180.328682542511,180.652159601247,182.078908804322,182.789550989112,183.845570302829,184.535094098908,186.677360135199,187.753475027708,188.336460876489,189.22506497109,189.477808585657,189.840335332385,190.580976663123,191.440945242088,191.863583013308,192.410176993105,192.89096571223,193.735036237727,193.899257266673,194.634187235492,195.92786963837,195.944190848265,197.413857077855,197.723535305504,198.209711899093,199.278570963704,200.642510434102,200.802710324685,201.158298948426,202.38191693101,202.793516017989,204.415817865398,204.65114385807,205.308274902132,205.069556103715,205.122451428991,205.498155104672,205.92072019381,207.199110083614,207.995610411258,209.369306930693,209.525531914894,209.45857764969,209.809332456694,210.415843024213,210.492043057228,211.036703068826,211.22265275099,211.786577290283,212.772566665487,213.70646191077,214.371003762983,215.220535901668,215.868371406349,216.186877200933,217.133093922416,217.581165451533,218.092615107872,218.280071472276,218.413207908735,219.441708766188,221.582369146005,221.824255304828,223.4,224.088717274057,224.750881142284,226.172566002482,227.974239527538,228.221834921935,228.789835525262,229.863651330791,231.998060087961,234.204082661776,235.378819827983,235.915818202639,236.301936898421,239.035239108333,241.286466781671,242.08208910186,243.405604175088,247.003117404149
"657",148.625665624739,150.396909799867,151.155112651646,154.093956834532,154.791676881403,155.297046954891,156.158582218983,156.79158652602,158.210297442063,158.862596462362,159.97550563942,160.507726537806,161.536830158796,162.597184341968,162.879427991663,164.019171142064,164.640669962682,165.357084488263,166.885841022585,167.476904476395,168.503133866477,169.019241831591,169.748594171842,170.348577359247,172.085263157895,173.385808580857,173.874754310289,174.668182023859,174.838518444448,175.064078680141,175.815709823802,176.564994009379,176.996334307071,177.641793892564,178.199294654625,178.958941634089,179.514361672505,180.377539063007,181.586352514705,181.654573384236,182.955003356163,183.204461002882,183.593741248447,184.594022032926,185.76650859513,185.915596701908,186.283400573171,187.307423775063,187.681327616003,189.296199106071,189.479539847061,190.019884137562,190.017423672914,190.218815501236,190.582426529257,191.000807329399,192.162498837243,192.843439386991,194.01013324545,194.234869028868,194.215235005024,194.631752283259,195.101901320777,195.179932592046,195.876006453741,196.185678878221,196.635118358746,197.601079934231,198.219695829485,199.12114422424,199.808286976739,200.350825952691,200.642650060118,201.415636047876,201.663857222984,202.207112192166,202.448425857009,202.549631161859,203.696377952756,205.078511346425,205.389842143781,206.868874847588,207.532242845223,208.09762696707,209.26622554667,210.770152031092,210.972838988159,211.832907286533,212.88689338786,214.718958332915,216.773450793201,217.99946095265,218.561155039827,219.231073457967,221.741137222687,224.31783928485,225.161653849476,225.012,229.273818986126
"658",143.812073263271,145.265680941789,146.035254411722,148.57598268389,149.128260204473,149.749095253078,150.469591827728,151.017713958263,152.27307477271,153.11645021645,154.074006681458,154.631984604266,155.487368848275,156.673161097121,156.996178027573,158.215505318885,158.686937880804,159.197863286798,160.57811634249,161.297803684423,162.100205691002,162.504565645342,163.062623645522,163.60457971833,165.10343751037,166.531752531228,166.925777340869,167.695584366435,167.840750128332,168.013520960969,168.747362713612,169.411852030688,169.824709504769,170.515802146021,171.073156741518,171.780948941244,172.557406834147,173.466793146434,174.650439172403,174.740117304281,175.899078851525,176.127877352849,176.466099212516,177.408853755577,178.457448535428,178.59472316548,178.955577419335,179.858981710941,180.203289912585,181.787045541588,181.933507130594,182.402653843788,182.525137493965,182.790445812407,183.141925989503,183.54745797626,184.623080301772,185.231319144355,186.285388754826,186.5668042088,186.569438086105,187.004488886453,187.415774000027,187.497010092634,188.269828854865,188.632961893615,189.008598786723,189.94335283741,190.426924736855,191.545904097775,192.135282742716,192.615396590179,192.880064604521,193.552004958758,193.704102933909,194.258548637371,194.526735488602,194.607099391483,195.8023462388,196.89117611312,197.263636363636,198.652534943491,199.29417355425,199.8,200.840616915894,202.162190778893,202.364635504363,203.294694141043,204.305723552349,205.955867192959,207.880096338984,209.078140296184,209.682062205637,210.493687382009,212.801110313777,215.477494817778,216.303314784492,216.191200607181,220.44659254879
"659",141.576009281486,142.862201104905,143.620297355633,145.95211440842,146.428646766546,147.108777683744,147.755263395203,148.25734154951,149.426697501139,150.37847849795,151.259519837882,151.824981537956,152.588521313333,153.827936020471,154.170306428949,155.424883378463,155.826127426151,156.237852792032,157.537883472124,158.318684277116,159.008852868644,159.356590072878,159.831093846936,160.341662585824,161.717618324252,163.208709959231,163.544303804478,164.308370195785,164.443520464095,164.596647900726,165.314735535073,165.929694327034,166.325896008158,167.039150736031,167.582380808285,168.263692485695,169.157036377394,170.083664974377,171.257379293168,171.357420548653,172.434859362087,172.655798335697,172.968322683335,173.877248637869,174.85955259036,174.989510469466,175.343445300672,176.183512952271,176.510869286923,178.073391828454,178.199345733118,178.631156933312,178.816174132572,179.108325320948,179.452852831439,179.849192819409,180.875444413554,181.445629858104,182.439954333502,182.751852427152,182.765254085719,183.204455671866,183.588436804142,183.67249993074,184.483877282112,184.869968621362,185.206136528396,186.120297616733,186.542219988931,187.791138606184,188.329715015318,188.77760099912,189.025626629483,189.645456818337,189.754207427926,190.314120024485,190.597263069624,190.666512589254,191.883978940825,192.845141720914,193.254195647086,194.589766953509,195.218325393492,195.692423216642,196.66663983386,197.891866251433,198.095224487581,199.044553849156,200.025578857504,201.582351855769,203.432322894507,204.602722256129,205.23083138978,206.111803730364,208.299684918554,211.00767396638,211.819087813809,211.884078321563,216.053282896518
"660",141.579355862087,142.863999747253,143.610341592454,145.943567715999,146.419155332151,147.099015319853,147.745481969063,148.246801879497,149.417224824778,150.369956203366,151.251531494574,151.815871326861,152.578139065733,153.816750611149,154.159134655133,155.414698125903,155.815512703816,156.227590541109,157.529143785289,158.30991042478,158.999871943528,159.347121679666,159.822291322724,160.332946961316,161.710022713288,163.201701380221,163.535558153573,164.30038863543,164.434958896768,164.586819767806,165.304587321657,165.918829198497,166.313584913979,167.027491001184,167.567592946652,168.249985973497,169.144829923369,170.071903496038,171.246950147515,171.345776474176,172.423242509332,172.643910128422,172.956434837854,173.865532539133,174.849146936322,174.978493727971,175.331316154879,176.171891347656,176.499081770445,178.063909916166,178.188543763751,178.6204042267,178.804082264611,179.094973160115,179.439583543059,179.836079582657,180.863266510016,181.434002929075,182.428687473903,182.740441906987,182.752864069921,183.19161623135,183.574842268374,183.657876729457,184.469671321473,184.855107946066,185.190384000478,186.105472474746,186.527621748344,187.778263766708,188.317358902132,188.765353954495,189.011815989145,189.632518995009,189.740968551677,190.301169332671,190.582700121102,190.651393609803,191.869932801856,192.831828557029,193.241373585366,194.578192014695,195.207572186634,195.681771913323,196.656216847479,197.883394539261,198.085668513933,199.034545498444,200.01555808647,201.574120348685,203.42656972518,204.595881378931,205.218010724239,206.098610254155,208.288304398673,210.99648182921,211.803408705379,211.86835261326,216.033012921746
"661",130.033511560587,130.334552674443,130.962600122661,132.029147029008,132.080227471389,133.139844416822,133.345282197032,133.562790598933,134.197749089844,135.94774752278,136.403536494325,136.942118972507,137.170866207925,138.555315517881,138.988096784111,140.360821609648,140.488623141779,140.433753798148,141.196393692557,142.264353732352,142.380197212146,142.436919729928,142.503470315139,142.809138623615,143.461623069178,145.216191030867,145.100540763361,145.904526493372,146.000094850406,146.197576235058,146.714204689629,146.950405455868,147.139779395771,147.969854703839,148.211681072474,148.741168746591,150.39456350538,151.31092010465,152.411566485684,152.601286180755,153.1,153.3140221293,153.478634586056,154.125567896272,154.67524585014,154.754703307962,155.034911801988,155.485369428309,155.693282625123,157.030845636943,157.038707757421,157.248225916468,157.801402532175,158.160593563086,158.460619005854,158.759586561013,159.397278876906,159.742957824095,160.307726363132,160.773928139765,160.86247562151,161.236771228414,161.495589739083,161.641488922295,162.677793147542,163.130831570645,163.237190118392,163.948559924429,164.08371122283,166.308189666096,166.546125983699,166.811096803851,166.949716357727,167.257605382817,167.243999964141,167.847272532719,168.293079845715,168.304454077307,169.618469798293,170.028746265318,170.720969824304,171.639525157956,172.145969135561,172.415903862253,172.92040602803,173.5212405902,173.683503416943,174.594027231744,175.272987026996,176.302447787408,177.617106315766,178.446465104628,179.284286625268,180.538889156113,181.807003769582,184.404081632654,185.215760608672,187.924334959484,190.528024414075
"662",125.132464134466,125.036983149562,125.565747383822,126.096922025558,125.995020029881,127.258039339493,127.281763974689,127.37382246214,127.77113293536,130.001917767424,130.284996073314,130.754941827357,130.774931295851,132.074722926571,132.528296949842,133.88910681648,134.027787658537,133.88248594158,134.375977868678,135.511200206998,135.475368672065,135.455084217958,135.430446906668,135.635841483701,135.997157029302,137.747122472751,137.360923965032,138.233097451053,138.304967233879,138.663922098096,139,139,139,139.879885193215,139.784964431342,140.264941402018,142.329956522146,143.150123503242,144.183387799558,144.446193737249,144.64213651982,144.879756945359,144.980612191873,145.468930401283,145.812087627677,145.865054107239,146.087520398888,146.365781779182,146.509716293997,147.683229114157,147.645654431262,147.764253977095,148.477324725271,148.78046991137,149.064192938012,149.286494593998,149.677763426657,149.939157628338,150.230854576468,150.712505705049,150.846344290093,151.11280491205,151.332335772587,151.547027547781,152.689558909329,153.110884698199,153.128193956045,153.690234770933,153.738476978414,156.522748685568,156.640646186066,156.839654882488,156.924913230455,157.102831648229,157.164651980529,157.808191749323,158.402189759105,158.397704031697,159.741576312854,159.986320329173,160.85124483057,161.525218335637,161.942137707995,162.111838145894,162.311254325656,162.609179808177,162.666053839641,163.50008457427,163.947561852935,164.800869763191,165.843183232676,166.389592389746,167.326708574474,168.721646181699,169.456226005828,171.77436617672,172.710928171346,177.302973552832,178.483494616655
"663",119.035547106667,118.629524716482,119.041356012549,119.095674022191,118.910682041914,120.45784260368,120.329310702213,120.304308128212,120.467211814234,123.401919415273,123.518639844576,123.831834678934,123.704012270557,124.67231353655,125.117624138154,126.370356801395,126.749417299012,126.711699841988,126.888125036278,128,128,128,128.039458533884,128.130440896845,128.255681907397,129.770298878626,129.010235598934,130.02107899736,130.036464051626,130.806929201858,130.805875459686,130.45275077188,130.093446794433,131.030720261048,130.242901170466,130.709634688981,133.342052073745,133.913710814394,134.790310737952,135.198603525311,135.036423656203,135.336149695055,135.370879363844,135.6324057586,135.748840060008,135.771545395438,135.899341605376,136.008436719821,136.072905222132,136.980547989833,136.915514101388,136.959483693342,137.839153672679,137.940248476477,138.218509140791,138.307883623162,138.322789954516,138.533158324456,138.382147520491,138.762607043042,138.969766792171,138.99225395804,139.184281789699,139.545948132062,140.819209408009,141.106642898679,141.064153547219,141.377973925098,141.372181587816,144.898019325421,144.922515578403,145.084954042166,145.116419076921,145.179213289186,145.549143196941,146.280395044289,147.174162679425,147.174162679429,148.541676106276,148.638991946375,149.751327541135,150.092587242068,150.356984480222,150.409017718699,150.095236433632,150.044297566462,149.802825283882,150.534184474233,150.587031807312,151.379016155306,152.11544453149,152.172440810772,153.195179255908,154.70449550987,154.720793431851,156.393842972425,157.735949104128,164.808873367628,163.490327463417
"664",119.054298819234,118.64773465066,119.055849596797,119.109947777718,118.924804964287,120.473526653511,120.344988080256,120.319658951775,120.481998968007,123.421424029915,123.53758760881,123.850470813228,123.722295061377,124.68850565044,125.133658116906,126.387730435808,126.763601509462,126.723253940481,126.9,128.012560812046,128.012646786486,128.01294622933,128.051411279365,128.141599142996,128.26534742085,129.778684367035,129.014103110293,130.024636763901,130.039352090708,130.812493423381,130.809659238461,130.45483187772,130.092731368145,131.031174150844,130.237311177022,130.704737923112,133.341368246876,133.912677611186,134.788523798722,135.197394340069,135.035033034072,135.335241723549,135.370027317731,135.63064704466,135.747924941927,135.770355766497,135.897375780977,136.005181492286,136.069562727307,136.978356407504,136.912894498858,136.956531515927,137.836326972615,137.935598842032,138.21415297007,138.303193030851,138.317451260842,138.527727934656,138.374228063078,138.753713763542,138.960860857707,138.981956695316,139.173861246526,139.536073827682,140.809963251985,141.096411375934,141.053848258239,141.367548618461,141.361348723692,144.892512740837,144.917344558929,145.079280794468,145.110163592274,145.172394529689,145.542967793805,146.275491383497,147.170813397128,147.170813397132,148.539781737809,148.632674130631,149.74672776796,150.088257484914,150.352712949226,150.404740333675,150.088851144694,150.037680737218,149.794414372387,150.526342579602,150.577869638488,151.369273130378,152.107465104398,152.162350410373,153.182879671872,154.693029702828,154.708957217491,156.380369853545,157.724414748014,164.799391812235,163.474567118004
"665",122.087102256628,121.796992294831,122.250351702541,122.501815933243,122.337209368614,123.743660655945,123.675640109794,123.699246746546,123.963940761806,126.54903464105,126.737600444337,127.13787990469,127.060295332071,128.224001503204,128.678847857135,130.002943716315,130.218773803854,130.084942777357,130.41282035384,131.555789042536,131.498607675853,131.468493145988,131.443780069484,131.586660259666,131.801168198162,133.468583860019,132.88549218096,133.819934572922,133.866664011734,134.405598574048,134.583820620441,134.408353945719,134.238608163561,135.151142847564,134.733751904504,135.2,137.556123051073,138.270069204119,139.235375246641,139.563794764217,139.570531220944,139.835589381099,139.900343839639,140.274900021372,140.497853991993,140.533829289767,140.709258088265,140.889778213751,140.992341559419,142.042520465194,141.984077736868,142.056625887345,142.860613995039,143.078580046908,143.357330487106,143.517010044758,143.725571879683,143.950918398056,144.028453793882,144.478011444041,144.646014339069,144.802962986881,145.00462131054,145.284793903863,146.495945405546,146.862451400515,146.839204140712,147.284202430009,147.295648201683,150.467431816754,150.528053040307,150.699063404648,150.752299218441,150.861775344025,151.045608862021,151.730076482285,152.46020379833,152.453436367949,153.814681944871,153.968563359642,154.959316838366,155.467192368947,155.813202735379,155.921038677459,155.876611700696,155.989972189758,155.919945416511,156.700540398344,156.960382851836,157.753123933318,158.635454450027,158.94816287968,159.930293781734,161.395755713365,161.768245362345,163.80181145279,164.903384865712,170.778133534313,170.77694995377
"666",130.085794768131,130.381418098101,130.96924287775,132.039076139091,132.087264968879,133.149755090573,133.355126152908,133.569839541735,134.206369931423,135.96981353269,136.425755025958,136.960597944852,137.185105058586,138.562567370992,138.995020420957,140.373492778325,140.492777836531,140.432787965265,141.200267528898,142.269718311557,142.385202690261,142.44130381589,142.507354470291,142.811423279519,143.463478378398,145.216672906786,145.08591980637,145.89124790751,145.983709182407,146.183956388404,146.695614373761,146.925955738666,147.10498315847,147.939510548011,148.158967613976,148.692966369438,150.360121913308,151.276870270951,152.379364310705,152.567146321987,153.065514729971,153.279920098547,153.444662587961,154.089965982888,154.645118816775,154.722297552535,154.997719891626,155.446568429269,155.653833554241,157.000259913868,157.003580295596,157.212463604631,157.762324349055,158.113915512126,158.414841297013,158.713457249039,159.352172151209,159.699122884863,160.259116839412,160.722684555857,160.808565730214,161.178440589971,161.434941658541,161.579331908736,162.618209047305,163.067210853895,163.170998030196,163.884587680684,164.019409350192,166.260819133852,166.500926403259,166.765031881329,166.898098130708,167.20703718271,167.194105905466,167.801089145238,168.246142794392,168.256020019639,169.576281650758,169.978323556986,170.675834027729,171.598370113873,172.107160814799,172.377356387878,172.877608859457,173.483162528404,173.638365999827,174.548984992217,175.224864561544,176.257802133885,177.583202951213,178.404761818946,179.22138579334,180.476908703914,181.749049567532,184.342857142858,185.146929879558,187.86011600161,190.4370813772
"667",143.831527397323,145.27050705935,145.928726071816,148.483263680441,149.026488894084,149.643617230102,150.36393366649,150.904932740288,152.171025418442,153.020346320346,153.98346351723,154.530783696067,155.374083593276,156.55353874331,156.876797311453,158.104758816404,158.574236887865,159.09039940198,160.485187479821,161.204068861142,162.004404333843,162.403832290828,162.969031894742,163.512380264228,165.023127002479,166.458017888856,166.838334293467,167.615761558462,167.755769371794,167.914411519308,168.646383567509,169.305103096205,169.705881887082,170.402478176882,170.93369823192,171.651491276316,172.43957154451,173.353512573982,174.550593795549,174.628096479897,175.787447478606,176.013281785687,176.351468434389,177.296515292858,178.35722727804,178.48876910641,178.839378961614,179.748595162203,180.091355710837,181.696661179481,181.830624690794,182.300479117904,182.409896335308,182.664251538957,183.016331774165,183.423607783954,184.508744332334,185.122386871315,186.181669586149,186.462366822234,186.455515887615,186.887173952574,187.291225798629,187.362113583234,188.138541498227,188.496011018024,188.863054870045,189.806880519663,190.292933772478,191.424929442947,192.019103428395,192.500622098379,192.750538349082,193.431328273845,193.580062950899,194.136421389571,194.38790564451,194.462880324546,195.667518223881,196.766514704825,197.142545454545,198.543344599175,199.192907378469,199.699725557464,200.744014709473,202.084661219617,202.277839006198,203.203119130422,204.214942196137,205.882830064629,207.829859070423,209.018822071319,209.566315467028,210.373750017476,212.699001115637,215.378344724433,216.159333364703,216.045346357365,220.261040724749
"668",148.623372676364,150.375035432591,150.983535528596,153.942014388489,154.627326966656,155.12506620957,155.9863603362,156.609928133727,158.044515356364,158.697705990827,159.819257590035,160.337081185163,161.349860337667,162.404648049738,162.687477723171,163.837176189283,164.460956879933,165.188819764218,166.737374969832,167.32623487574,168.349442576126,168.858190849037,169.599079951663,170.202256433374,171.957894736842,173.269636963696,173.746534123052,174.551092722443,174.715276818344,174.916896318284,175.668713649899,176.412614077434,176.831477114152,177.48278683901,178.013279742027,178.7858067977,179.350840932377,180.220929487479,181.449694003921,181.5,182.801259082737,183.045817816673,183.434960995907,184.439868508494,185.627955040207,185.76946679821,186.124180768981,187.158348397872,187.530227572095,189.173391848693,189.339947560522,189.881803021472,189.860893852985,190.049850703563,190.413838750712,190.83518116616,192.011180827136,192.699813491159,193.877700538152,194.102963388436,194.070100624783,194.484065217042,194.944304369205,195.007022485798,195.70715061346,196.010460524249,196.448012945118,197.426834559554,198.049556919693,198.96081695835,199.654130647654,200.199421131163,200.471554544267,201.257786983081,201.500299229421,202.044227503468,202.259767962839,202.35344546435,203.511023622047,204.914309121484,205.227927501628,206.723158905659,207.397504084904,207.96428268412,209.141323156825,210.672254648216,210.864816581801,211.71731596326,212.77448537781,214.632248684898,216.715817200324,217.932460093149,218.418804973509,219.081559597939,221.617108266899,224.200515960323,224.978662362394,224.823166666667,229.039401742954
"669",159.747597060853,162.007639856612,162.404708669275,166.024543445232,166.946349658274,167.217102848342,168.309525235568,169.057570312673,170.767479029155,171.131018719498,172.56717325228,172.991133003758,174.276026441172,175.040397274915,175.239209366295,176.1990138705,177.142800849941,178.288038063968,180.070764059758,180.388756870219,181.810762796589,182.50955951956,183.585850600206,184.282673885697,186.457789321738,187.554605028663,188.134475278879,189.040529398194,189.286360965531,189.604823123329,190.351525943383,191.209074930463,191.622369113751,192.173805067611,192.634338433675,193.495183354863,193.659914974263,194.406190091159,195.731795299939,195.719773655408,197.191254377677,197.492126960542,197.977919312254,199.056559986553,200.440803179911,200.590702897369,200.929476803348,202.172271431464,202.581163152216,204.241520695932,204.453441688452,205.113886011779,204.847505644938,204.887955653465,205.26326253212,205.691289604946,206.992922868582,207.801084559263,209.199405940594,209.359574468085,209.273118874978,209.624624485454,210.216896111066,210.268699162231,210.817306948217,210.997059904273,211.543663754792,212.549040972196,213.490327147889,214.152053065541,215.009610774265,215.663143247746,215.954452786712,216.922068772333,217.359615748507,217.867926897144,218.012257477898,218.134273295788,219.174046566068,221.360330578512,221.60001248265,223.19880952381,223.903553853868,224.567796771072,226.008803297442,227.851123088785,228.089591829445,228.644561773432,229.727371091896,231.90163112077,234.144875264894,235.312635086834,235.74550198006,236.118328023541,238.890482211227,241.156935870434,241.849247426039,243.15746089678,246.7080403266
"670",159.742648570396,162.000601649513,162.381587872867,166.0037088193,166.924142801005,167.193638569371,168.286035222559,169.033089607659,170.744943367337,171.107405012253,172.544680851064,172.967082452839,174.250209172885,175.014470122326,175.213388341097,176.173989217262,177.118832856107,178.266028547976,180.050924176469,180.368495121678,181.79013618061,182.48802171421,183.565872161543,184.263256946219,186.440899259164,187.539307336429,188.118937925216,189.026334354125,189.271634225522,189.586706799556,190.333875888018,191.191238752645,191.603814198401,192.155622611803,192.614597873786,193.476733133104,193.641504028693,194.388651849287,195.716712658521,195.702510794419,197.174131093048,197.474326318622,197.960089113266,199.03948221908,200.42528723728,200.574394633729,200.911875099881,202.156144854575,202.564828316388,204.228113221358,204.43823382925,205.098933020213,204.830424840417,204.869917516887,205.245193872692,205.67364109811,206.977062313579,207.786121032187,209.186336633663,209.346808510638,209.258852815384,209.610416179974,210.201592502362,210.251518862616,210.800430323555,210.979706608372,211.524978098215,212.531846688096,213.473701396898,214.135210704199,214.993385764465,215.647356466316,215.936573985618,216.90583606848,217.342573463659,217.850643188627,217.991656401407,218.112816787099,219.153457166059,221.343250688705,221.58276303479,223.183333333334,223.889310513853,224.553713357901,225.996206166286,227.841652593496,228.079419283869,228.633386869445,229.716887996596,231.894213507909,234.140320849749,235.307543952899,235.732400732169,236.104204263935,238.879347065296,241.146971954185,241.831336527899,243.138372952294,246.685342089865
